Group,MPJPE,Avg_Entropy,Avg_KTI,Avg_Rank,Mask_Type,Mask_Layers,Hybrid_Config
T2-KTI-Adaptive,174.36665130615233,1.0504652,0.035785468946778566,109.84842,hybrid,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","{8: 'soft', 9: 'soft', 10: 'soft', 11: 'hard', 12: 'hard', 13: 'hard', 14: 'hard', 15: 'hard', 16: 'hard', 17: 'hard', 18: 'hard', 19: 'hard', 20: 'hard', 21: 'hard', 22: 'hard', 23: 'hard', 24: 'hard', 25: 'hard', 26: 'hard', 27: 'hard', 28: 'hard', 29: 'hard', 30: 'hard', 31: 'hard'}"
