Group,MPJPE,Avg_Entropy,Avg_KTI,Avg_Rank,Mask_Type,Mask_Layers,Hybrid_Config
SoftMask,0.0,3.7575583,1.0,99.34148,soft,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",{}
